STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
724460,3947,1980,4,5,49.8,24,33.3,24,1020.3,24,982.8,24,16.8,24,10.2,24,19,22.9,66.0*,35.1,0.00D,999.9,0
724460,3947,1980,4,6,58,24,38.5,24,1008.3,24,971.8,24,13.9,24,14.6,24,22.9,30.9,66,37,0.12G,999.9,10010
724460,3947,1980,4,7,56.4,24,39.7,24,1003.6,24,967.3,24,13.8,24,5.5,24,10.1,999.9,68.0*,46.9,0.01G,999.9,0
724460,3947,1980,4,8,52.4,24,36.3,24,1007.7,24,971.1,24,14.8,24,13.4,24,22.9,30.9,69.099999999999994,46.9,0.02G,999.9,10000
724460,3947,1980,4,9,46.7,24,31,24,1013.8,24,976.7,24,12.2,24,17.7,24,22.9,28.9,57,41.9,0.00D,999.9,0
724460,3947,1980,4,10,49.7,24,28.1,24,1012,24,974.9,24,18.4,24,5.9,24,14,20,68.0*,34,0.00C,999.9,0
724460,3947,1980,4,11,49.7,24,36.8,24,1009.6,24,972.8,24,11.5,24,14.1,24,20,29.9,69.099999999999994,34,0.12G,999.9,110000
724460,3947,1980,4,12,38.8,24,30.6,24,1021.2,24,983.4,24,10.5,24,8.6,24,15,19.8,55,28.9,0.08G,999.9,1e+05
724460,3947,1980,4,13,42.5,24,26.8,24,1021.4,24,983.7,24,19.9,24,10.1,24,21,25.8,52,28.9,0.00G,999.9,0
724460,3947,1980,4,14,38.2,24,23.7,24,1011,24,973.6,24,12.6,24,15,24,24.1,999.9,52,32,0.00D,999.9,0
724460,3947,1980,4,15,47.8,24,26.5,24,1010.4,24,973.1,24,14,24,10.4,24,15.9,22,66.0*,32.9,0.00D,999.9,0
724460,3947,1980,4,16,56.4,24,30.8,24,1018.3,24,981.3,24,14,24,7.9,24,13,999.9,71.1*,33.1,0.00D,999.9,0
724460,3947,1980,4,17,56.3,24,48.1,24,1016.6,24,979.8,24,7.7,24,6.4,24,15.9,19.8,72,44.1,0.04G,999.9,110000
724460,3947,1980,4,18,56.2,24,46.4,24,1023.4,24,986.2,24,5.8,24,7.3,24,15.9,999.9,71.1*,47.8,0.00D,999.9,1e+05
724460,3947,1980,4,19,61.5,24,45.2,24,1020.5,24,983.7,24,8.6,24,8.8,24,17.1,23.9,78.1*,45,0.00C,999.9,0
724460,3947,1980,4,20,66,24,45.7,24,1017.6,24,981.2,24,8.9,24,7.8,24,11.1,999.9,87.1*,45,0.00D,999.9,0
724460,3947,1980,4,21,72.4,24,44.9,24,1014.9,24,978.9,24,11.5,24,9.9,24,14,21,90.0*,48.9,0.00D,999.9,0
724460,3947,1980,4,22,75.2,24,43.2,24,1013.3,24,977.5,24,10.2,24,12.7,24,15,999.9,90,53.1,0.00D,999.9,0
724460,3947,1980,4,23,68.3,24,45.8,24,1011.9,24,975.9,24,8.9,24,7,24,12,999.9,89.1,52.9,0.00D,999.9,0
724460,3947,1980,4,24,58.6,24,35.2,24,1011,24,974.5,24,14.6,24,8.4,24,13,999.9,78.099999999999994,43.9,0.00D,999.9,0
724460,3947,1980,4,25,51.6,24,31.2,24,1013.5,24,976.6,24,15,24,8.9,24,15,999.9,66.900000000000006,36.9,0.00D,999.9,0
724460,3947,1980,4,26,55,24,35.1,24,1013.9,24,977.1,24,10.7,24,9.1,24,15,17.9,64.900000000000006,37,0.00D,999.9,0
724460,3947,1980,4,27,57.7,24,37.5,24,1018.1,24,981.2,24,12.1,24,7,24,14,999.9,66.0*,46.9,0.00D,999.9,0
724460,3947,1980,4,28,58.7,24,35.3,24,1014.2,24,977.6,24,14.4,24,9.8,24,15,22.9,72.0*,46.9,0.00D,999.9,0
724460,3947,1980,4,29,59.1,24,37,24,1010.4,24,973.9,24,14,24,3,24,10.1,15,73,41,0.00D,999.9,0
724460,3947,1980,4,30,59.9,24,42.4,24,1009.8,24,973.4,24,13.3,24,5.8,24,13,16.9,73.900000000000006,41,0.00D,999.9,0
724460,3947,1980,5,1,59,24,46.9,24,1014.1,24,977.7,24,10.4,24,5.8,24,10.1,999.9,72,45,0.00D,999.9,1e+05
724460,3947,1980,5,2,61.1,24,46,24,1016.7,24,980.2,24,8.7,24,2.5,24,8,999.9,77.0*,43.9,0.00D,999.9,110000
724460,3947,1980,5,3,65,24,46.3,24,1016.9,24,980.5,24,12,24,4.5,24,12,18.8,80.1*,44.1,0.00D,999.9,0
724460,3947,1980,5,4,66.6,24,43.7,24,1017.4,24,981,24,11.2,24,3.5,24,12,16.9,82,47.8,0.00D,999.9,0
724460,3947,1980,5,5,67.5,24,46,24,1013.9,24,977.8,24,13.1,24,4.9,24,10.1,999.9,84,48,0.00D,999.9,0
724460,3947,1980,5,6,67.9,24,39.7,24,1011.7,24,975.6,24,13.2,24,5.5,24,11.1,15.9,82.9,48.9,0.00D,999.9,0
724460,3947,1980,5,7,61.8,24,31.6,24,1012.1,24,975.8,24,12.7,24,8.6,24,14,18.8,82,50,0.01G,999.9,10000
724460,3947,1980,5,8,49.8,24,24.6,24,1019.1,24,981.9,24,14.5,24,8.1,24,13,19.8,68,36,0.00G,999.9,0
724460,3947,1980,5,9,53.7,24,28.1,24,1015.7,24,978.6,24,16.5,24,6.1,24,15.9,22,71.1*,34.9,0.00D,999.9,0
724460,3947,1980,5,10,66,24,48,24,1000.8,24,964.9,24,14.1,24,13.7,24,22.9,999.9,84.9*,55.0*,0.20G,999.9,10010
724460,3947,1980,5,11,59.7,24,46,24,1005.8,24,969.7,24,14,24,10,24,17.1,26.8,86,48.9,0.00D,999.9,0
724460,3947,1980,5,12,59.3,24,45.9,24,1007.3,24,970.9,24,13.8,24,7.1,24,11.1,29.9,72.0*,48.9,0.02G,999.9,10010
724460,3947,1980,5,13,58.2,24,46.9,24,1009.8,24,973.4,24,12.8,24,9.8,24,15.9,19,73.900000000000006,47.8,0.24G,999.9,0
724460,3947,1980,5,14,57.4,24,40,24,1017.8,24,980.9,24,14.4,24,4.4,24,10.1,999.9,73.0*,41,0.20G,999.9,0
724460,3947,1980,5,15,63.5,24,43.5,24,1015.9,24,979.5,24,14,24,8.9,24,18.1,24.9,75,41,0.00G,999.9,0
724460,3947,1980,5,16,59,24,49.7,24,1012.8,24,976.5,24,7.8,24,15.6,24,24.1,30.9,75,51.1,0.51G,999.9,110000
724460,3947,1980,5,17,59.8,24,56.8,24,1010.1,24,973.5,24,3.8,24,8.8,24,15,999.9,68,53.1,1.02G,999.9,110010
724460,3947,1980,5,18,57.8,24,53.5,24,1014.6,24,978.1,24,6.4,24,7,24,13,999.9,68,54.9,0.91G,999.9,1e+05
724460,3947,1980,5,19,58,24,53.4,24,1016.9,24,980.1,24,5.5,24,2.7,24,10.1,999.9,68.0*,50,0.00G,999.9,1e+05
724460,3947,1980,5,20,63.3,24,55,24,1015.4,24,979,24,6.9,24,1.5,24,6,999.9,73.0*,50,0.00C,999.9,1e+05
724460,3947,1980,5,21,64.9,24,55.1,24,1016.8,24,980.4,24,8.9,24,5.2,24,8.9,999.9,75.900000000000006,52,0.00D,999.9,1e+05
724460,3947,1980,5,22,65.7,24,52.5,24,1016.5,24,980.1,24,7.9,24,5.8,24,12,999.9,77.900000000000006,52,0.00D,999.9,1e+05
724460,3947,1980,5,23,66.4,24,55.1,24,1010.2,24,974.1,24,7.3,24,5,24,12,999.9,78.099999999999994,52,0.00D,999.9,1e+05
724460,3947,1980,5,24,68.5,24,60.4,24,1008,24,972,24,4.5,24,6.7,24,10.1,999.9,81.0*,55,0.00D,999.9,1e+05
724460,3947,1980,5,25,75.5,24,64.5,24,1006.8,24,971,24,4.8,24,11.4,24,15,18.8,87.1*,57.9,0.00D,999.9,0
724460,3947,1980,5,26,73,24,65.7,24,1011,24,975.2,24,5.3,24,11.1,24,15,17.9,88,64,0.00D,999.9,10010
724460,3947,1980,5,27,69.5,24,62.7,24,1014.9,24,978.7,24,7,24,5.5,24,12,999.9,80.099999999999994,59.9,0.12G,999.9,0
724460,3947,1980,5,28,71.5,24,65.4,24,1014.3,24,978.5,24,7.7,24,8.2,24,15,999.9,84,60.1,0.00G,999.9,110010
724460,3947,1980,5,29,76.9,24,66.8,24,1009.7,24,974,24,6.3,24,12,24,17.1,999.9,86.0*,61,0.04G,999.9,0
724460,3947,1980,5,30,74.4,24,60.5,24,1006.8,24,971.1,24,16.9,24,15.9,24,20,26.8,87.1,63.9,0.04G,999.9,10000
724460,3947,1980,5,31,68.6,24,59,24,1013.2,24,977.2,24,15.4,24,9.9,24,17.1,21,82,59,0.00D,999.9,10010
724460,3947,1980,6,1,73.5,24,68.3,24,1004.7,24,969.1,24,9.2,24,14.2,24,24.1,28.9,86.0*,59,1.06G,999.9,10010
