STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
722430,12960,1980,2,25,57.1,24,40.5,24,1024.9,24,1021.1,24,12,24,10,24,15,19.8,73.0*,41,0.00D,999.9,0
722430,12960,1980,2,26,49.6,24,22.3,24,1031.8,24,1027.9,24,13.6,24,7.2,24,13,999.9,70,36,0.00D,999.9,0
722430,12960,1980,2,27,51.8,24,40.1,24,1027,24,1023.2,24,10.3,24,5.3,24,11.1,999.9,72.0*,36,0.00D,999.9,0
722430,12960,1980,2,28,59.2,24,49.8,24,1019.3,24,1015.6,24,8.9,24,6.1,24,14,15,75.9*,37,0.00C,999.9,1e+05
722430,12960,1980,2,29,69.3,24,61.4,24,1013.2,24,1009.4,24,10.1,24,8.9,24,15,19.8,80.1*,64.0*,0.00D,999.9,1e+05
722430,12960,1980,3,1,50.5,24,44.9,24,1017.9,24,1014.2,24,9.2,24,13,24,22,31.9,73.0*,34.9,0.51G,999.9,110010
722430,12960,1980,3,2,32.1,24,14.1,24,1034.1,24,1030.2,24,14.3,24,9.7,24,15,23.9,44.1*,21.9,0.00D,999.9,0
722430,12960,1980,3,3,38.1,24,27.7,24,1028.8,24,1024.9,24,10.6,24,6.1,24,15,17.9,57.0*,21.9,0.00D,999.9,0
722430,12960,1980,3,4,60.8,24,53.8,24,1014.5,24,1010.7,24,9.3,24,10.1,24,12,999.9,71.1*,55.0*,0.04C,999.9,110000
722430,12960,1980,3,5,62.1,24,51.7,24,1014,24,1010.3,24,8.5,24,9.7,24,14,999.9,72,50.9,0.00D,999.9,1e+05
722430,12960,1980,3,6,54.6,24,44.1,24,1019.2,24,1015.4,24,9.4,24,6.1,24,12,999.9,73.0*,41,0.00D,999.9,0
722430,12960,1980,3,7,67,24,64,24,1012.8,24,1009,24,3.1,24,8.1,24,14,999.9,75.900000000000006,61.0*,0.01D,999.9,110000
722430,12960,1980,3,8,72.3,24,67.5,24,1012.4,24,1008.6,24,4.1,24,5.9,24,8.9,999.9,78.1*,61,0.01G,999.9,1e+05
722430,12960,1980,3,9,63.8,24,51.4,24,1014.8,24,1011.1,24,8.7,24,6.2,24,17.9,999.9,78.099999999999994,54.9,0.00G,999.9,0
722430,12960,1980,3,10,70.4,24,61.8,24,1011.6,24,1007.9,24,3.8,24,6.2,24,10.1,999.9,87.1*,55,0.00H,999.9,110000
722430,12960,1980,3,11,69.7,24,64.1,24,1011.4,24,1007.7,24,5.3,24,5.5,24,11.1,999.9,89.1,60.1,0.00D,999.9,110000
722430,12960,1980,3,12,73.6,24,61.9,24,1004.8,24,1001,24,7.2,24,9.7,24,19,25.8,87.1*,66,0.08G,999.9,110000
722430,12960,1980,3,13,64.6,24,42.3,24,1010.8,24,1007,24,13.5,24,9.6,24,20,29.9,88,55.9,0.04G,999.9,0
722430,12960,1980,3,14,57.1,24,34.1,24,1023.7,24,1019.9,24,13.9,24,7.1,24,13,999.9,71.099999999999994,46.9,0.00G,999.9,0
722430,12960,1980,3,15,59.8,24,49.9,24,1022.7,24,1018.9,24,11.1,24,8.6,24,15,18.8,71.099999999999994,46.9,0.00C,999.9,0
722430,12960,1980,3,16,69.4,24,65.2,24,1014.6,24,1010.9,24,6.9,24,10.4,24,15,19.8,75.0*,48.9,0.16G,999.9,110000
722430,12960,1980,3,17,68.3,24,61.3,24,1013.5,24,1009.8,24,7.7,24,10.9,24,18.1,26.8,75,57,0.04G,999.9,110010
722430,12960,1980,3,18,51.5,24,31.7,24,1025.5,24,1021.7,24,14.9,24,8,24,17.1,24.9,73.900000000000006,37.9,0.16G,999.9,0
722430,12960,1980,3,19,57.2,24,49.1,24,1019.1,24,1015.4,24,7.7,24,6,24,10.1,999.9,64.900000000000006,37.9,0.12G,999.9,110000
722430,12960,1980,3,20,71.7,24,65.8,24,1011.9,24,1008.2,24,4.9,24,10.2,24,20,23.9,82.9*,52,0.43G,999.9,110010
722430,12960,1980,3,21,61.1,24,38.3,24,1020.1,24,1016.4,24,14,24,8.6,24,20,28,82.9,43,0.01G,999.9,0
722430,12960,1980,3,22,56.7,24,46.8,24,1018.2,24,1014.4,24,10.5,24,7.9,24,18.1,19.8,71.099999999999994,43,0.00G,999.9,0
722430,12960,1980,3,23,66.6,24,63.4,24,1008.9,24,1005.2,24,6.2,24,10.3,24,14,19.8,72.0*,62.1,0.08D,999.9,110000
722430,12960,1980,3,24,65.2,24,52,24,1011.5,24,1007.8,24,9.6,24,8.2,24,13,19.8,79,52.9,0.08D,999.9,1e+05
722430,12960,1980,3,25,59.8,24,47.8,24,1015.9,24,1012.2,24,12.7,24,6.2,24,10.1,999.9,70,53.1,0.00D,999.9,10000
722430,12960,1980,3,26,58.7,24,55.5,24,1015.3,24,1011.6,24,6.3,24,8,24,13,999.9,68.900000000000006,54,0.31D,999.9,110000
722430,12960,1980,3,27,60.1,24,58.7,24,1012.7,24,1009,24,7.4,24,8.9,24,14,999.9,64.900000000000006,55,0.83G,999.9,110010
722430,12960,1980,3,28,60.5,24,58.2,24,1009.9,24,1006.1,24,7.3,24,6.8,24,15,999.9,70.0*,56.8,1.38G,999.9,110010
722430,12960,1980,3,29,67.7,24,62.9,24,1007.4,24,1003.7,24,4.7,24,7.7,24,17.1,25.8,75.9*,57,1.30G,999.9,110010
722430,12960,1980,3,30,57.7,24,43.8,24,1010.4,24,1006.7,24,14.5,24,7.9,24,14,17.9,75.900000000000006,45.9,0.00D,999.9,0
722430,12960,1980,3,31,61,24,49.6,24,1012.5,24,1008.8,24,9.7,24,5,24,12,999.9,75.900000000000006,46,0.00D,999.9,1e+05
722430,12960,1980,4,1,65.7,24,58.5,24,1012.6,24,1008.9,24,7.9,24,8.2,24,12,999.9,77.0*,48,0.00D,999.9,0
722430,12960,1980,4,2,67,24,63.7,24,1011.1,24,1007.4,24,4.2,24,7.5,24,12,15.9,77,57,0.00C,999.9,110000
722430,12960,1980,4,3,73.5,24,67.3,24,1010.8,24,1007.1,24,4.3,24,8.6,24,13,999.9,88.0*,64,0.01G,999.9,110000
722430,12960,1980,4,4,67.4,24,42.7,24,1019.1,24,1015.4,24,14.7,24,9.7,24,13,999.9,87.1,55.9,0.00C,999.9,0
722430,12960,1980,4,5,61.6,24,45.4,24,1021.1,24,1017.3,24,13.7,24,7.1,24,12,15.9,77,50,0.00D,999.9,0
722430,12960,1980,4,6,64.1,24,56.9,24,1015.3,24,1011.5,24,8.6,24,7.7,24,12,19.8,75,50,0.00H,999.9,110000
722430,12960,1980,4,7,72.1,24,69.8,24,1010,24,1006.3,24,2.6,24,6.6,24,12,999.9,78.1*,65.8,0.20G,999.9,110000
722430,12960,1980,4,8,72.1,24,52.5,24,1015.3,24,1011.6,24,9.4,24,9.6,24,15,24.9,78.099999999999994,61,0.04G,999.9,110000
722430,12960,1980,4,9,61.8,24,39.9,24,1021.5,24,1017.8,24,14.3,24,5.4,24,12,14,81.0*,43.9,0.00D,999.9,0
722430,12960,1980,4,10,64.1,24,45.6,24,1016.4,24,1012.7,24,12.6,24,5.2,24,19,23.9,81,44.1,0.00C,999.9,0
722430,12960,1980,4,11,73.6,24,65.6,24,1009.3,24,1005.6,24,9.2,24,12,24,20,29.9,82.9*,66.9*,0.00D,999.9,110000
722430,12960,1980,4,12,68.8,24,64.1,24,1008.1,24,1004.3,24,6.5,24,8.9,24,15,22,82.9,59.0*,0.01G,999.9,110000
722430,12960,1980,4,13,49.1,24,46.9,24,1009.8,24,1006,24,8.7,24,13.1,24,19,28,57.0*,45.0*,0.51G,999.9,110010
722430,12960,1980,4,14,51.3,24,36.6,24,1015.4,24,1011.5,24,14.5,24,9.6,24,15.9,28,70.0*,38.799999999999997,0.00G,999.9,10000
