STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,2,20,41.1,24,35.9,24,9999.9,0,9999.9,0,6.1,24,5.6,24,8,999.9,53.1*,35.1*,0.00D,999.9,1e+05
725340,14819,1981,2,21,35.2,23,33.1,23,9999.9,0,9999.9,0,1.2,23,5.5,22,8.9,999.9,45.0*,31.1*,0.00D,999.9,1e+05
725340,14819,1981,2,22,45.9,24,40,24,9999.9,0,9999.9,0,5.1,24,11.8,24,18.8,999.9,50.0*,43.0*,0.00H,999.9,110000
725340,14819,1981,2,23,37.5,21,34.1,21,9999.9,0,9999.9,0,8,21,13.5,21,19.8,999.9,46.0*,35.1*,0.00H,999.9,111000
725340,14819,1981,2,24,40.7,23,32.5,23,9999.9,0,9999.9,0,9.5,23,10.5,23,15,999.9,53.1*,35.1*,0.00H,999.9,110000
725340,14819,1981,2,25,38,24,29.8,24,9999.9,0,9999.9,0,15.9,24,6.3,24,10.9,999.9,48.9*,30.2*,0.00D,999.9,0
725340,14819,1981,2,26,32.9,24,26.4,24,9999.9,0,9999.9,0,13.9,24,10.4,24,12.8,999.9,37.0*,31.1*,0.00D,999.9,0
725340,14819,1981,2,27,35.1,24,30.8,24,9999.9,0,9999.9,0,7.1,24,9.3,24,14,999.9,48.0*,30.2*,0.00H,999.9,110000
725340,14819,1981,2,28,43.6,24,37.3,24,9999.9,0,9999.9,0,8.7,24,11.7,24,19.8,999.9,55.0*,39.0*,0.00H,999.9,110010
725340,14819,1981,3,1,35.6,24,28.8,24,9999.9,0,9999.9,0,7.6,24,7.7,24,11.8,17.9,39.0*,33.1*,0.00D,999.9,0
725340,14819,1981,3,2,32.7,24,21.9,24,9999.9,0,9999.9,0,13.3,24,8.9,24,15,999.9,36.0*,28.2*,0.00D,999.9,0
725340,14819,1981,3,3,28.5,23,16.3,23,9999.9,0,9999.9,0,15.3,23,5,23,10.9,999.9,39.0*,21.2*,0.00D,999.9,0
725340,14819,1981,3,4,36.3,24,30.8,24,9999.9,0,9999.9,0,5.8,24,6.8,24,12.8,999.9,37.9*,35.1*,0.00H,999.9,110000
725340,14819,1981,3,5,33.4,24,24.5,24,9999.9,0,9999.9,0,12.5,24,12.1,24,16.9,999.9,37.9*,30.2*,0.00D,999.9,0
725340,14819,1981,3,6,28.6,24,20.8,24,9999.9,0,9999.9,0,11.5,24,6.3,24,14,999.9,33.1*,24.3*,0.00D,999.9,1000
725340,14819,1981,3,7,28.1,24,17.2,24,9999.9,0,9999.9,0,15.9,24,6.9,24,10.9,999.9,35.1*,23.2*,0.00D,999.9,0
725340,14819,1981,3,8,34.1,24,25.8,24,9999.9,0,9999.9,0,12.8,23,4.3,24,7,999.9,42.1*,29.1*,0.00D,999.9,0
725340,14819,1981,3,9,36.1,24,26.9,24,9999.9,0,9999.9,0,9.4,24,6.2,24,10.9,999.9,46.0*,29.1*,0.00D,999.9,0
725340,14819,1981,3,10,38.7,23,27.8,23,9999.9,0,9999.9,0,8.9,23,5.3,23,10.9,999.9,43.0*,32.0*,0.00D,999.9,0
725340,14819,1981,3,11,35.3,24,25.4,24,9999.9,0,9999.9,0,9.6,24,7.9,24,12.8,999.9,44.1*,28.2*,0.00H,999.9,101000
725340,14819,1981,3,12,42.8,24,28.4,24,9999.9,0,9999.9,0,14.7,24,10.7,24,15.9,999.9,57.9*,34.0*,0.00D,999.9,0
725340,14819,1981,3,13,39.7,24,25.6,24,9999.9,0,9999.9,0,17.8,24,8.5,24,12.8,999.9,53.1*,34.0*,0.00D,999.9,0
725340,14819,1981,3,14,34.3,24,21.5,24,9999.9,0,9999.9,0,15.7,24,5.6,24,14,999.9,48.9*,23.2*,0.00D,999.9,0
725340,14819,1981,3,15,47.1,24,25.6,24,9999.9,0,9999.9,0,15.2,23,11.4,24,18.8,999.9,63.0*,37.0*,0.00D,999.9,0
725340,14819,1981,3,16,33.6,24,17.6,24,9999.9,0,9999.9,0,15.9,23,14.4,24,22.9,999.9,57.9*,24.3*,0.00D,999.9,10000
