"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00479190","WHITEWATER, WI US","1986-06-25",,,"0.00","0.0","0.0","62","40","42",,,,,,
"USC00479190","WHITEWATER, WI US","1986-06-26",,,"0.00","0.0","0.0","76","40","70",,,,,,
"USC00479190","WHITEWATER, WI US","1986-06-27",,,"1.76","0.0","0.0","91","67","69",,"    1",,,,"    1"
"USC00479190","WHITEWATER, WI US","1986-06-28",,,"0.01","0.0","0.0","81","66","71",,,,,,
"USC00479190","WHITEWATER, WI US","1986-06-29",,,"0.00","0.0","0.0","80","60","69",,,,,,
"USC00479190","WHITEWATER, WI US","1986-06-30",,,"0.02","0.0","0.0","80","54","53",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-01",,,"0.04","0.0","0.0","61","54","58",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-02",,,"0.00","0.0","0.0","66","58","63",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-03",,,"0.01","0.0","0.0","76","48","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-04",,,"0.00","0.0","0.0","78","64","69",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-05",,,"0.00","0.0","0.0","86","69","76",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-06",,,"0.00","0.0","0.0","90","73","77",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-07",,,"0.20","0.0","0.0","86","66","67",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-08",,,"0.28","0.0","0.0","75","64","66",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-09",,,"0.19","0.0","0.0","83","64","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-10",,,"0.00","0.0","0.0","77","52","59",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-11",,,"0.22","0.0","0.0","72","59","65",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-12",,,"0.31","0.0","0.0","80","64","70",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-13",,,"0.43","0.0","0.0","81","63","67",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-14",,,"0.00","0.0","0.0","80","57","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-15",,,"0.00","0.0","0.0","80","60","65",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-16",,,"0.17","0.0","0.0","87","64","73",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-17",,,"0.00","0.0","0.0","93","72","79",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-18",,,"0.00","0.0","0.0","93","74","77",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-19",,,"0.00","0.0","0.0","93","71","83",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-20",,,"0.00","0.0","0.0","93","68","71",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-21",,,"0.00","0.0","0.0","84","59","59",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-22",,,"0.00","0.0","0.0","82","59","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-23",,,"0.00","0.0","0.0","86","61","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-24",,,"0.00","0.0","0.0","88","63","73",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-25",,,"0.49","0.0","0.0","92","68","70",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1986-07-26",,,"0.00","0.0","0.0","84","61","68",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-27",,,"0.00","0.0","0.0","83","64","72",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-28",,,"0.53","0.0","0.0","85","61","63",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1986-07-29",,,"0.00","0.0","0.0","80","62","71",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-30",,,"0.00","0.0","0.0","83","60","66",,,,,,
"USC00479190","WHITEWATER, WI US","1986-07-31",,,"0.00","0.0","0.0","82","65","71",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-01",,,"0.00","0.0","0.0","84","58","68",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-02",,,"0.00","0.0","0.0","78","60","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-03",,,"0.06","0.0","0.0","76","51","58",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-04",,,"0.00","0.0","0.0","78","55","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-05",,,"0.00","0.0","0.0","81","60","65",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-06",,,"0.39","0.0","0.0","78","63","63",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-07",,,"1.87","0.0","0.0","68","62","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-08",,,"0.02","0.0","0.0","75","56","59",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-09",,,"0.00","0.0","0.0","80","56","65",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-10",,,"0.00","0.0","0.0","83","64","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-11",,,"0.02","0.0","0.0","73","49","51",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-12",,,"0.00","0.0","0.0","72","47","52",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-13",,,"0.00","0.0","0.0","75","52","57",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-14",,,"0.36","0.0","0.0","74","57","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-15",,,"0.23","0.0","0.0","76","61","69",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-16",,,"0.00","0.0","0.0","83","62","67",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-17",,,"0.06","0.0","0.0","84","64","72",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-18",,,"0.00","0.0","0.0","79","54","61",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-19",,,"0.00","0.0","0.0","77","50","55",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-20",,,"0.00","0.0","0.0","79","48","52",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-21",,,"0.00","0.0","0.0","80","52","66",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-22",,,"0.00","0.0","0.0","76","51","67",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-23",,,"0.00","0.0","0.0","82","64","64",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-24",,,"0.00","0.0","0.0","73","45","51",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-25",,,"0.01","0.0","0.0","76","51","63",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-26",,,"0.00","0.0","0.0","82","62","70",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-27",,,"2.46","0.0","0.0","71","49","51",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-28",,,"0.00","0.0","0.0","60","37","41",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-29",,,"0.00","0.0","0.0","64","44","51",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-30",,,"0.00","0.0","0.0","69","46","54",,,,,,
"USC00479190","WHITEWATER, WI US","1986-08-31",,,"0.00","0.0","0.0","74","54","58",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-01",,,"0.00","0.0","0.0","79","56","65",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-02",,,"0.00","0.0","0.0","82","51","54","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-09-03",,,"0.05","0.0","0.0","80","54","67",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-04",,,"0.00","0.0","0.0","78","62","62",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-05",,,"0.00","0.0","0.0","76","52","55",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-06",,,"0.00","0.0","0.0","68","44","48",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-07",,,"0.00","0.0","0.0","63","34","61",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-08",,,"0.00","0.0","0.0","62","41","46",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-09",,,"0.00","0.0","0.0","70","41","52",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-10",,,"2.13","0.0","0.0","68","52","66",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-11",,,"0.86","0.0","0.0","82","65","70",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-12",,,"0.02","0.0","0.0","73","52","52",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-13",,,"0.00","0.0","0.0","68","52","55",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-14",,,"0.04","0.0","0.0","67","51","51",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-15",,,"0.06","0.0","0.0","59","51","54",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-16",,,"0.00","0.0","0.0","64","37","39",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-17",,,"0.00","0.0","0.0","62","39","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-18",,,"0.00","0.0","0.0","63","50","57",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-19",,,"0.00","0.0","0.0","65","57","58",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-20",,,"0.00","0.0","0.0","70","56","57","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-09-21",,,"0.38","0.0","0.0","66","56","59",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-22",,,"0.00","0.0","0.0","74","58","68",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-23",,,"0.32","0.0","0.0","81","63","63",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-24",,,"0.00","0.0","0.0","69","54","57",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-25",,,"1.66","0.0","0.0","70","54","70",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1986-09-26",,,"0.00","0.0","0.0","85","69","72",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-27",,,"0.25","0.0","0.0","79","66","66",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-28",,,"0.00","0.0","0.0","82","61","61",,,,,,
"USC00479190","WHITEWATER, WI US","1986-09-29",,,"1.89","0.0","0.0","79","61","65",,"    1",,,,"    1"
"USC00479190","WHITEWATER, WI US","1986-09-30",,,"0.33","0.0","0.0","69","60","60",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-01",,,"0.28","0.0","0.0","67","46","49",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-02",,,"0.05","0.0","0.0","58","46","48",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-03",,,"0.03","0.0","0.0","65","48","63",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-04",,,"0.73","0.0","0.0","67","41","48",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-05",,,"0.05","0.0","0.0","67","41","44",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-06",,,"0.00","0.0","0.0","56","33","34",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-07",,,"0.00","0.0","0.0","54","34","42",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-08",,,"0.01","0.0","0.0","70","43","55",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-09",,,"0.00","0.0","0.0","70","44","44",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-10",,,"0.00","0.0","0.0","54","31","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-11",,,"0.00","0.0","0.0","57","31","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-12",,,"0.70","0.0","0.0","66","50","57",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-13",,,"0.00","0.0","0.0","57","41","41",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-14",,,"0.06","0.0","0.0","43","34","37",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-15",,,"0.00","0.0","0.0","43","31","32",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-16",,,"0.00","0.0","0.0","51","30","43",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-17",,,"0.00","0.0","0.0","55","40","41",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-18",,,"0.00","0.0","0.0","51","31","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-19",,,"0.00","0.0","0.0","58","30","32",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-20",,,"0.02","0.0","0.0","65","30","46",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-21",,,"0.00","0.0","0.0","73","45","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-22",,,"0.00","0.0","0.0","75","47","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-23",,,"0.03","0.0","0.0","68","49","51","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-10-24",,,"0.00","0.0","0.0","62","48","49",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-25",,,"0.01","0.0","0.0","55","48","49",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-26",,,"0.21","0.0","0.0","51","47","49",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-27",,,"0.05","0.0","0.0","53","47","49",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-28",,,"0.00","0.0","0.0","60","45","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-29",,,"0.00","0.0","0.0","72","48","50",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-30",,,"0.00","0.0","0.0","54","32","39",,,,,,
"USC00479190","WHITEWATER, WI US","1986-10-31",,,"0.00","0.0","0.0","60","39","45",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-01",,,"0.13","0.0","0.0","65","42","42",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-02",,,"0.00","0.0","0.0","44","24","26",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-03",,,"0.00","0.0","0.0","43","25","36",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-04",,,"0.00","0.0","0.0","50","27","27",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-05",,,"0.00","0.0","0.0","47","24","28",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-06",,,"0.00","0.0","0.0","52","27","34",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-07",,,"0.00","0.0","0.0","55","34","46",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-08",,,"0.02","0.0","0.0","59","38","40",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-09",,,"0.00","0.0","0.0","48","24","25",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-10",,,"0.00","0.0","0.0","33","19","20",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-11",,,"0.00","0.0","0.0","33","13","14",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-12",,,"0.00","0.0","0.0","25","14","23",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-13",,,"0.00","0.0","0.0","25","3","4",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-14",,,"0.00","0.0","0.0","26","4","12",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-15",,,"0.00","0.0","0.0","33","25","28",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-16",,,"0.00","0.0","0.0","40","28","30",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-17",,,"0.00","0.0","0.0","45","28","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-18",,,"0.12","1.0","1.0","44","29","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-19",,,"0.11","2.0","2.0","33","6","27",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-20",,,"0.37","3.0","3.0","34","26","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-21",,,"0.00","0.0","2.0","34","28","29",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-22",,,"0.00","0.0","2.0","35","28","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-23",,,"0.07","0.0","0.0","44","31","35",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-24",,,"0.00","0.0","0.0","36","21","22",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-25",,,"0.00","0.0","0.0","39","22","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-26",,,"0.00","0.0","0.0","49","31","36",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-27",,,"0.00","0.0","0.0","41","23","28",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-28",,,"0.00","0.0","0.0","41","28","29",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-29",,,"0.00","0.0","0.0","42","24","25",,,,,,
"USC00479190","WHITEWATER, WI US","1986-11-30",,,"0.00","0.0","0.0","49","24","35",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-01",,,"0.00","0.0","0.0","38","31","33",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-02",,,"0.13","0.0","0.0","35","32","34",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-03",,,"0.02","0.0","0.0","31","31","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-04",,,"0.00","0.0","0.0","32","24","24",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-05",,,"0.00","0.0","0.0","26","14","15",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-06",,,"0.00","0.0","0.0","33","15","32",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-07",,,"0.09",,"0.0","38","15","32",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-08",,,"0.10","0.0","0.0","38","25","30",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-09",,,"0.26","4.0","4.0","33","28","28","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-12-10",,,"0.00","0.0","3.0","33","1","1",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-11",,,"0.00","0.0","3.0","33","1","14",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-12",,,"0.00","0.0","3.0","30","1","1",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-13",,,"0.00","0.0","2.0","7","-8","-3",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-14",,,"0.00","0.0","2.0","29","-3","29",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-15",,,"0.00","0.0","2.0","36","12","13",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-16",,,"0.00","0.0","1.0","40","12","35","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-12-17",,,"0.00","0.0","1.0","35","30","33","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-12-18",,,"0.00","0.0","1.0","36","27","27",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-19",,,"0.00","0.0","1.0","29","22","23",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-20",,,"0.00","0.0","1.0","37","19","24",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-21",,,"0.00","0.0","1.0","36","13","15",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-22",,,"0.00","0.0","1.0","36","15","22",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-23",,,"0.00","0.0","0.0","33","22","30",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-24",,,"0.00","0.0","0.0","32","27","30",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-25",,,"0.00","0.0","0.0","34","25","25","    1",,,,,
"USC00479190","WHITEWATER, WI US","1986-12-26",,,"0.00","0.0","0.0","29","24","28",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-27",,,"0.00","0.0","0.0","34","28","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-28",,,"0.00","0.0","0.0","37","24","27",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-29",,,"0.00","0.0","0.0","35","27","31",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-30",,,"0.04","0.0","0.0","33","28","32",,,,,,
"USC00479190","WHITEWATER, WI US","1986-12-31",,,"0.00","0.0","0.0","34","31","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-01",,,"0.00","0.0","0.0","34","29","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-02",,,"0.11","1.0","1.0","32","29","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-03",,,"0.00","0.0","1.0","33","28","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-04",,,"0.00","0.0","0.0","38","23","25",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-05",,,"0.00","0.0","0.0","28","19","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-06",,,"0.00","0.0","0.0","38","26","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-07",,,"0.00","0.0","0.0","39","33","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-08",,,"0.00","0.0","0.0","33","25","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-09",,,"0.00","0.0","0.0","32","19","22",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-10",,,"0.25","0.0","4.0","30","19","28",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-11",,,"0.00","0.0","4.0","31","25","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-12",,,"0.00","0.0","2.0","29","17","21",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-13",,,"0.00","0.0","2.0","43","20","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-14",,,"0.00","0.0","1.0","46","27","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-15",,,"0.00","0.0","0.0","44","29","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-16",,,"0.00","0.0","0.0","33","9","9",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-17",,,"0.00","0.0","0.0","23","9","16",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-18",,,"0.05","1.0","1.0","28","14","19",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-19",,,"0.00","0.0","1.0","25","2","14",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-20",,,"0.00","0.0","1.0","26","14","19",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-21",,,"0.00","0.0","0.0","22","14","16",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-22",,,"0.00","0.0","0.0","31","16","21",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-23",,,"0.00","0.0","0.0","21","-8","-8",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-24",,,"0.00","0.0","0.0","3","-8","-8",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-25",,,"0.00","0.0","0.0","4","-8","-3",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-26",,,"0.00","0.0","0.0","12","-7","-6",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-27",,,"0.02","0.3","0.0","22","-6","15",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-28",,,"0.00","0.0","0.0","27","15","25",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-29",,,"0.00","0.0","0.0","27","21","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-30",,,"0.35","4.0","4.0","31","26","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-01-31",,,"0.00","0.0","3.0","32","8","8",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-01",,,"0.00","0.0","3.0","36","7","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-02",,,"0.00","0.0","2.0","44","24","28",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-03",,,"0.00","0.0","0.0","46","28","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-04",,,"0.00","0.0","0.0","37","19","21",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-05",,,"0.00","0.0","0.0","35","25","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-06",,,"0.00","0.0","0.0","38","26","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-07",,,"0.00","0.0","0.0","44","28","34",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-08",,,"0.00","0.0","0.0","48","21","21",,,,,,"    1"
"USC00479190","WHITEWATER, WI US","1987-02-09",,,"0.00","0.0","0.0","24","11","12",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-10",,,"0.00","0.0","0.0","36","12","20",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-11",,,"0.00","0.0","0.0","45","20","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-12",,,"0.00","0.0","0.0","47","27","34",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-13",,,"0.00","0.0","0.0","42","23","25",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-14",,,"0.00","0.0","0.0","40","25","30",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-15",,,"0.00","0.0","0.0","30","17","18",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-16",,,"0.00","0.0","0.0","25","16","19",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-17",,,"0.00","0.0","0.0","28","17","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-18",,,"0.00","0.0","0.0","31","16","16",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-19",,,"0.00","0.0","0.0","41","15","16",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-20",,,"0.00","0.0","0.0","44","14","17",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-21",,,"0.00","0.0","0.0","46","15","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-22",,,"0.00","0.0","0.0","47","32","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-23",,,"0.00","0.0","0.0","36","24","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-24",,,"0.00","0.0","0.0","41","22","24","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-02-25",,,"0.00","0.0","0.0","39","22","22",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-26",,,"0.00","0.0","0.0","44","12","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-27",,,"0.00","0.0","0.0","40","31","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-02-28",,,"0.00","0.0","0.0","42","31","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-01",,,"0.50","0.0","0.0","37","35","36",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-02",,,"0.00","0.0","0.0","36","27","28",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-03",,,"0.00","0.0","0.0","44","25","25",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-04",,,"0.00","0.0","0.0","41","23","28",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-05",,,"0.00","0.0","0.0","46","28","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-06",,,"0.00","0.0","0.0","51","24","24",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-07",,,"0.00","0.0","0.0","62","25","46",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-08",,,"0.00","0.0","0.0","72","41","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-09",,,"0.00","0.0","0.0","70","23","23",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-10",,,"0.00","0.0","0.0","27","18","17",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-11",,,"0.00","0.0","0.0","30","17","22",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-12",,,"0.00","0.0","0.0","36","20","25",,,,,,
